Topic_Num,Topic_Perc_Contrib,Keywords,Text
23.0,0.9724,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","proposes a completely new Business Model based on new technologies focused on Big Data, Cloud Computing, Intelligent Sensorisation and Embedded Systems, among others, that allow to offer innovative and smart_goods_and_services (e.g. remote installation of maintenance or activation of product upgrades). Thus, a disruptive_innovation that provides the change of almost all the elements of the Business Model is needed. This kind of new Business Models might provide the opportunity to firms to diversify or expand their markets. It also could be implemented parallel to the actual Business Model. In this way, the company could experiment with the new Business Model while the old one still provides revenues."
23.0,0.9688,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","A business_model broadly describes ‘the way business is done’  by illustrating how a business proposes, creates and delivers and captures value  for the business, customer and wider group of stakeholders. As such, it provides a ‘systemic lens’ to investigate businesses and the ways they operate . A business_model is typically depicted by a value_proposition (product/service offering), value_creation and delivery (how this value is provided e.g., through activities and sales channels) and value_capture mechanisms (how money is made and other forms of value are captured)"
23.0,0.9678,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","The main theoretical premise for ecosystem research is the simultaneous presence of complementarities and interdependencies between actors. Complementarities between actors stem from the fact that the functions performed by their respective offers help to create or enhance the user value_proposition. Interdependencies between actors stem from the fact that their offers are connected within a system-level architecture. While complementarities represent an economic relationship between offers in terms of the potential for value_creation, interdependencies represent a structural relationship between offers in terms of how they are connected for the value to be created and how a change in one offer may affect the contribution of other offers towards value_creation."
23.0,0.9678,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","Strong-tie relationships are described by frequent interaction between individuals, entrepreneurs and firms with similar interest. This tends to reinforce and develop insights and new ideas. Weak-tie relationships, however, are characterized by infrequent interactions between casual acquaintances.  Arguably strong network ties facilitate communication, cooperation,
frequent exchanges of information and greater dissemination
of knowledge across the organization."
23.0,0.9642,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","The subject of analysis in the intra-organizational perspective lies on how to set up organizational structures, use governance mechanisms to improve data quality, manage resources across a single organization and define guidelines for the management of data. From an internal perspective of an organization, the execution of decision rights for the management and use of data manifests itself within organizational structures and hierarchies. They ensure that relevant guidelines and principles regarding data assets are in place and monitored"
23.0,0.9613,"data, business_model, information, system, offer, value_creation, asset, resource, organization, value_proposition","Value activities also differ in respect to their underlying relevanceand ability to enable revenues or profitability to their holders.According toParolini (1999: 110), the activities enabling profitability(1) are critical for the entire value_creation system and thefinalproduct/service, (2) have some unique elements, (3) are“visible”tothe end consumers, (4) require skills and resources that cannot beeasily imitated, (5) correspond to the bottlenecks of the VCS, and (6)influence the behavior of the entire value creating system."
24.0,0.9827,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","Digital Communities setup methods like bootstrapping i.e. Usage of own resources to start the community, Recruiting Website i.e. place of interest for early adopters, and Crowd Renting i.e. using the community for an established crowdsourcing business to solve a certain task. Apple Product Launch failure and Service innovation failure in the banking industry are examples of things not going well in Digital innovation. There are several problems like distraction i.e. driving performance, pedestrian activity, work performance, academic performance addiction & impulsive behavior of digital products to Users. Examples like Ethical issues in Mobile applications, Robotics and AI, Facebook’s year review, Adidas’s Boston Marathon email, etc. are examples of problems of digital products."
24.0,0.9799,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","Digital technologies provide ubiquitous_data, unlimited_connectivity, and massive processing power and can be a game-changer in terms of Product enabler and Business modal innovation. Usage of Digital Platform to generate the ideas like My Starbucks Idea, Fiat Mio, and their success. In the first 5 years, My Starbucks Idea had generated more than 150,000 ideas and the company had implemented 277 of those ideas. No matter how big or small, Starbucks incentivizes customers to submit ideas and engage with the website. Dell's Listening center and Google's chrome are examples of Sentiment analysis, which collects Dell-related topic posts, Sentiments, wishes, and recommendations towards Chrome products. These contribute to further research and continued development of the corresponding products."
24.0,0.9799,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","The education sector will be highly impacted by the developments in disruptive Information and Communications Technologies, and corresponding innovative changes in pedagogy. In the near future, traditional college and university education connected with high income generating professional courses like science, engineering, and management studies may well lose its primacy. Many mediocre and economically weaker students may prefer to enroll in cheaper online distance courses leaving only the meritorious and well-off students to pursue the expensive higher education delivered by brick and mortar colleges and universities. Consequently, many brick-and-mortar colleges and universities may not be required and get phased out"
24.0,0.979,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","Sustainable business_model innovation is a relatively nascent field of research. This research has reviewed the field and has synergised_definitions for the key underlying concepts and identified a research gap in the implementation of the business_model innovation process, in the challenges of this process, and in the tools to address these challenges. Based on the research gap we have formulated a research question and broke it down into five sub-questions. These research questions aim to generate descrip- tive knowledge about the process organisations undergo to move into new, sustainable business_models, both in the start-up and corporate context. While this comprises the development of an entirely new business_model from scratch in the context of start- ups, it describes the transformation from one business_model to another, the acquisition and integration of new business_models, or the process of business_model diversification in a corporate_setting"
24.0,0.9752,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","the value_creation of dispersed innovation is underestimated. While most research explore the impact of dispersed innovation on firm innovativeness by estimating the value stemming mainly from the geographical dispersion of R&D activities, few studies take into account the value resulting from the functional interdependence among R&D and other innovation activities in host locations (Mudambi, Narula, & Santangelo, 2018, p.1.). Given that innovation activities include R&D, engineering, design, and other creative work (OECD, 2018, p.1.), functional interdependence is the interconnectedness of various activities in the same location (Teece, 2014, p.1.). Since functional interdependence can produce complementarity and scope economies for firms to improve performance (Alc´acer & Delgado, 2016,p.1.), we need to consider the value of both geographical dispersion and functional interdependence generated by various innovation activities in host locations."
24.0,0.9707,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","A business ecosystem is comprised of a set of partners that contribute to the value_proposition of the ecosystem’s focal firm. An innovation ecosystem is anchored on the innovation that enables customers to use the end-to-end product, with a functional goal to enable technology development and innovation. It includes three sub-ecosystems: science, technology, and business innovation. Finally, a platform ecosystem is comprised of a platform and the applications that interoperate with it. There are two types of platform ecosystems: 1) innovation platforms and 2) transactional platforms"
24.0,0.9688,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","As one of the first to introduce the concept of open business_models, Chesbrough (2006, 2007b) proposes that incumbents should open-up their traditionally closed business_models because a stronger collaboration with partners helps a firm to find and seize novel, external opportunities. Conceptually, the open business_model extends the concept of openness from the innovation and value_creation context to all aspects of a business_model. To this end, the author believes that discovery-driven planning could unravel uncertainties which itself can provide a basis for business_model innovation."
24.0,0.9667,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem",Overuse of disruptive_innovation/disruption as a synonym for any new threat (or substantial ongoing change) and underuse of disruptive_innovation as a theoretical concept. Many popular writers invoke disruptive_innovation to describe any new technology or startup that aims to shake up an industry and alter its competitive patterns; previously successful incumbents facing difficulties or going out of business are routinely said to have been disrupted.
24.0,0.9642,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem"," five characteristics of disruptive_innovation: 1) Innovation underperforms on attribute valued by mainstream customers, 2) Mainstream customers do not value new attributes of innovation, 3) Innovation is simple and cheaper compared to existing offerings, 4) At introduction, it appeals to low-end price sensitive customer, which incumbents may ignore, and 5) Over time innovation outperforms existing offerings on features mainstream customers value"
24.0,0.9628,"innovation, business_model, customer, research, idea, performance, company, business_models, platform, ecosystem","Therefore, in the future, it is necessary to focus on the development of a system which will allow an easy online purchase of custom-made apparel of high quality at a lower cost. In order to move in this direction, it is necessary to further develop the technology and integrate it into the system. In addition, a cost efficiency analysis of such a system should be conducted from both the consumers’ and the manufacturers’ perspectives. After the implementation of such a system, the consumers’ satisfaction with custom-made apparel bought online should be investigated based on several factors (e.g. personal characteristics,fashion involvement, body satisfaction, purchase behavior, general attitude towards novelties with an emphasis on new technologies).(ŽURAJ et al. 2017, p.10)."
25.0,0.9858,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Designed ecosystems like Nespresso's are increasingly important, owing to the convergence of three big structural changes in our economy. The first is an unprecedented rollback of regulations protecting firms that once had the exclusive privilege of serving particular customer needs. As those protections fall, organizations in other domains are free to partner to provide more-integrated offerings, as when accountancies team up with law firms. The second change is a blurring of the separation between products and services because of regulatory changes and digitization. The latter has also led to offerings with more-modular structures whose components can be recombined in new ways, which in turn has encouraged the rise of product-service bundles provided by networks of interdependent suppliers. The third change involves technology that is revolutionizing how firms can serve their customers. Our dependence on mobile devices, along with the internet's influence on buying patterns, has dramatically expanded the possibilities for linking previously unrelated goods and services -- reinforcing the effects of the first two changes."
25.0,0.9655,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Mobility, Unmanned Sites and Remote Operations all contribute to more automated process operations and control. The main idea is to increase the safety of operations, reduce costs and be able to monitor and interact with the process from anywhere at any time. Upcoming standards e.g. 5G with very low latency should enable geographically distributed control solution components. In principle this could be seen as a pure IT-topic."
25.0,0.9597,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Tweaking application value means the willingness or the ability of making small changes in the venture’s innovative technology that deliver correspondingly larger improvements in the value of the market offering to the customer. It increases customers’ motivation to cooperate with the technology startup in pilot projects, because pilot customers receive additional focus and the cooperation will lead to product improvements from the customer’s perspective. "
25.0,0.954,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Mechanisms of the rapid growth of an innovative platform startups are being data-driven, being able to release and launch modifications instantly and being able to swiftly transform novel value-in-use and therefore able to reduce marginal costs for every new customer to close to zero."
25.0,0.9491,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","It should be noted that the word VALUE has two separate definitions, expressing both the utility of a particular object and the power to purchase other products that the possession of that object confers. The first is referred to as 'value in use,' while the second is referred to as 'value in exchange.' The items that have the most value in use often have little or no value in exchange; on the other hand, the things that have the most worth in exchange often have little or no value in use."
25.0,0.9431,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","There are several important factors that have an impact on the value_captured by the acquirers in cross_border businesses such as size, leverage, international experience of the acquirers, prior presence in the host country, the relative size of the target, the stake acquired in the target (controlling or non-controlling), an acquirer's corporate governance structure"
25.0,0.9396,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Technology innovation capabilities(TIC) and marketing capabilities(MC) are the central platforms of permanent value transformation from knowledge_creation, new products and service processes to cost management and customer delivery; every organisation needs TIC to create value and MC as a vehicle to deliver it to the customers."
25.0,0.9356,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component",New ventures that can successfully adopt digital_technologies and develop the necessary capabilities to use those resources along the value chain are able to generate a variety of benefits to overcome the liabilities of newness and smallness.
25.0,0.9033,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Selecting the size based on virtual garments is more accurate than size selection based on primary measurements and size charts, scoring 57% and 42%, respectively.Research should be used to improve the virtual fitting room, with benefits such as fewer returns and more satisfied customers.(Hernandez Et al, 2019: p 249)"
25.0,0.8926,"able, change, operation, technology, customer, exchange, acquirer, service, offering, component","Digitalization leads firms to radical transformations in their systems and processes, as well as in their management methods and workforce."
26.0,0.9716,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","Case studies have well-described how digitalization affects business_models as per (Neubert, 2017 & 2018). Based on this understanding, digitalization's role in defining an SME's competitive advantages, as well as its interaction with other factors, is vital to their planning and decision-making. In order for SMEs to accelerate their internationalization, it is important to understand the relationships between digitalization, various resources, and the capabilities that give a firm a competitive advantage. The major goal of this research is to look at how digitalization affects SMEs and to construct a model for the factors that influence SMEs' competitiveness in international marketplaces, with a focus on digitalization, resources, and competencies."
26.0,0.9707,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","Key concept generators are environmental (urban context), social (cultural and common), temporal (growth), and aesthetic (tradition) programming values and indicators (Ristić Trajković, Milovanović, & Nikezić, 2021: 21).  The role of the environment in understanding social processes has pointed out the necessity of implementing environment–behavior knowledge in architectural practice. The recognition that architecture and urbanism usually do not take into account and consider people’s behavior and individual perception, as well as desires, social norms, dynamics, cultural values, and expectations in their planning perspectives, initiated the methodological framework that enables the implementation of this knowledge in architectural design (Ristić Trajković et al., 2021: 3)."
26.0,0.9655,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","LO (LEARNING ORIENTATION) is another key activity of dynamic capability related to seizing and reconfiguration, two elements that play a role in fostering organizations to become more agile. It involves creating and adopting knowledge to enhance competitive advantage [46]. The elements of LO include shared vision, learning commitment, knowledge sharing, and open mindedness [48]. LO focuses on process mastery, but learning is also assessed in terms of success or outcome [49], [50]. According to Akgun et al. [22], organizational adaptation is seen as the dynamic process of continuous learning, which leads to increasing firm innovativeness by offering new product values to the market."
26.0,0.9642,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","By adopting digitalization, a company will be able to generate various benefits like reducing the number of resources for day-to-day operations. Also, it helps in new value_creation for existing customers and they may pay more for the advanced services. Based on the project specifications, companies have their desired value_creation and resources reductions. It is required to launch a digitalization project by understanding the full value to attain the maximum contribution to the success of an organization."
26.0,0.9613,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","An organization’s success depends on the availability and orchestration of valuable, rare, inimitable, and non-substitutable assets, which enable the implementation of value-creating strategies capable to generate rents. Specifically, a company can obtain a sustainable competitive position by acquiring and controlling the resources perceived as strategic and consequently developing firm-specific capabilities that are highly dependent on the types of resources accumulated"
26.0,0.9613,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","Considering the impact of digital_technologies on human_capital formation also raises the question of relative gains. We have prominently discussed this with regards to skill-biased technological change and subsequent income effects, but also highlighted the distributional effects of digitalization concerning productivity and trade. Elaborating on this cross-cutting issue seems especially fruitful against the backdrop of structural duality within developing economies."
26.0,0.9597,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","A customer value_proposition (CVP) is a strategic tool facilitating communication of an organization's ability to share resources and offer a superior value package to targeted customers. In contrast with other definitions and descriptions, this definition (1) highlights CVP's critical role as a communication device, (2) emphasizes the role of resources and resource sharing, and (3) stresses the need for an appropriate ""package"" of value that is differentiated from and superior to competitive offerings."
26.0,0.958,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","As one of the most widely used terms in business, a customer value_proposition should be the firm's single most important organizing principle, considering that it is crucial to the value_creation process, with significant performance implications. There are three broaden perspectives on the customer value_proposition: customer value_propositions that are principally supplier-determined, reflecting a value-in-exchange emphasis; customer value_propositions that are transitional, with recognition of the customer experience; and customer value_proposition that are matually determined, reflecting a value-in-use emphasis."
26.0,0.9491,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company",Business model innovation (BMI) and specifically BMI  that  is  carried  out  by  making  use  of  alliances  has by now received little attention in business_model and  innovation  literature.  This  is  unsatisfactory  as  networks that cross_borders between market players are  growing  rapidly  and  very  often  determine  the  nature of 21st century innovation processes.
26.0,0.9491,"digitalization, resource, value_proposition, customer, capability, crossborder, business_model, innovation, knowledge, company","Digitalization opens a broad range of exciting possibilities as in any technological revolution but brings, inevitably, a series of
concerns. Digitalization is expected to increase the sustainability of our energy systems, spread electricity to remote areas, and improve the way we use it."
27.0,0.9764,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","The introduction of the digitalization of the global economy provides opportunities for internationalization and scaling for all types of firms. More and more digital innovations are reducing the international penetration processes timings from years to a few weeks. Many SMEs are unable to internationalize digitally because they were not designed to scale that way in the early stages of their existence and our current understanding of business_model scalability is still under-developed, however, digitalization has created new possibilities for SMEs to scale up and internationalize. The fact about SMEs accomplishes business_model scaling through digitalization is yet to know. Also, a major gap in our current understanding of scaling lies in how digitalization affects firms international growth and whether the business_models of domestic firms differ from those that have internationalized."
27.0,0.9758,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","extant quantitative studies are mainly related to the strategic and innovation management domain. From the handful of studies focusing on the impact of digitalization on SMEs, Gruber (2018) has recently identified four reasons to explain why digital transformation is taking place slowly in SMEs. First, small companies with their specific foci are less exposed to the need for rapid digitalization. Second, small companies often lack resources and managerial vision to fully understand the impacts of digital transformation. Third, SMEs usually adopt a gradual approach to digitalization compared to larger companies. Finally, digitalization investment within this type of companies heavily relies on firms’ financial performance and it is often the case that they have limited resources to use on this area."
27.0,0.9678,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","A superior value_proposition has to be matched with correct value targeting. Who is the primary customer being offered the best-in-class value? A business_model is intended to serve all stakeholders of the firm, including end-users, buyers, sales channel partners, key suppliers and obviously investors. Yet, in most cases it is impossible to maximize the value provided to each stakeholder. Therefore, while providing sufficient value to each critical stakeholder to ensure their buy-in, management must choose a key stakeholder and focus all its efforts on optimizing the value provided to this primary customer."
27.0,0.9655,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","Due to a considerable need in the start-up phase to access resources for the firm to develop as well as no existing organisational rules or
procedurals to follow for making decisions, stakeholder influence may be particularly salient as stakeholders can influence founders’ mental schemas through their
interactions. Thus, stakeholders play a considerable role in how the firm’s initial business_model is developed. Accordingly, the roles of stakeholders in business_model development are not solely linked to NTBF resource needs, but also provide and influence mental schemas through interactions with the founders. ( Rydehell, 2020, p.3.)"
27.0,0.9655,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","What creates value for one stakeholder (for example, a customer), who will acquire a customised product and subsequent service to get a job done is unlikely to be aligned with the value of another stakeholder (for example, an investor), who might see a higher short-term_return on investment as valuable instead. Thus, working with stakeholders that have seemingly different goals tends to increase a firm’s difficulty to grasp and incorporate disparate stakeholder value interpretations"
27.0,0.9613,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","Value propositions offer strategic guidance that may improve marketing program alignment and resource deployment processes within a supplier firm . When communicated towards targeted customers, value_propositions can sharpen the firm's positional advantage, which is the proximate reason for superior performance and reflects “the relative value actually delivered to target markets as a result of the firm's marketing strategy decision implementation efforts, and the cost of accomplishing this to the firm” . "
27.0,0.9517,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","It is established that over 60% of construction company failures worldwide have their roots traced to financial issues, which affect their profitability status (Majer et al., 2020). According to Zhu et al. (2019), most of these
construction projects fail to achieve their expected profits because of the difficulties in
managing certain risks in a more complex web of project organisation. Profitability is,
therefore classified as one of the most obvious causes of insolvency in the construction
industry (Arditi et al., 2000).(Adinyira et al., 2021)."
27.0,0.9517,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","An ever growing number of aspects of most societies and their economies are inextricably linked to changes brought forward by technological developments that are transforming people’s everyday routines, perceptions of the environment, access to the electricity, food, health, education and many others."
27.0,0.9517,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","Value propositions have been described as the reasons a customoer will value a firm's offering. Recent developments in the sustainable business_model innovation space have led to the extension of the value_proposition concept to integrate sustainabilitiy if its logic. Sustainable value_propositions are the result of generating shared value for a network of stakeholders, while addressing a sustainabliity problem, and developing a product or service that tackles the problem."
27.0,0.9517,"stakeholder, business_model, digitalization, digital, company, innovation, value_propositions, resource, value_proposition, problem","Technical advancements within the subject of artificial intelligence (AI) leads towards development of human-like machines, able to operate autonomously and mimic our cognitive behavior. The process of value_creation is one of the main segments of business_model innovation (BMI) that is clearly connected to AI through its ability to solve complex problems based on large data-sets"
28.0,0.9833,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","a critical strategic choice for complementors is whether to specialize in one particular platform ecosystem or leverage multiple platforms. Conventional wisdom, and much of the literature on multihoming—that is, the decision of complementors to participate in one or multiple platform ecosystems (e.g., Bresnahan et al., 2015b; Landsman and Stremersch, 2011)—would suggest that complementors should exploit the market opportunities as much as possible; hence, they should expand their market reach across platform ecosystems and product spectrums to benefit from economies of scale. Other scholars have also advanced that complementor firms can obtain benefits from economies of scope by leveraging shared resources to increase the variety of product offerings across different product categories (Yoo et al., 2010; Tiwana, 2015). However, opposing findings highlight the potential trade-offs of product design (co)specialization that complementors face when choosing to develop their products for multiple platform ecosystems (Cennamo et al., 2018). Indeed, these trade-offs raise questions of whether and to what extent complementors should expand the scale and scope of their product offerings within and across platform ecosystems."
28.0,0.978,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Much of the current research in this area is explanatory or conceptual rather than empirical, and is based on case studies from several disciplines (for example, strategy, management, innovation, and informatics). An initial search on Google Scholar yields an astonishing number of suggested papers for search terms like ""digitalization,"" which has 58,100 links, ""digital disruption,"" which has 5,570 connections, and ""digital transformation,"" which has 25,500. In addition to the availability of published studies, technology vendors are increasingly focusing a lot of emphasis on digital technology advances. Both research and practice are lacking in a solid foundation of previously published findings to guide and underpin the future studies of new digital_technologies."
28.0,0.9775,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Our analysis reveals that complementors face a trade-off regarding their scale- and scope-enhancement strategies: they are better off either specializing in one product category and exploiting potential economies of scale across multiple platform ecosystems or specializing in one platform ecosystem and exploiting potential economies of scope by expanding their product offerings across multiple product categories. In other words, for optimal performance, complementors should increase their investments and efforts within a specific product category and expand its scale across various platform ecosystems—what we call “category_specialization”—or they should increase their investments and efforts within a single platform ecosystem while achieving scope benefits across various product categories in that platform ecosystem—what we call “platform ecosystem specialization.”"
28.0,0.9716,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Support Vector Regression Algorithm will serve to prompt or warn contractors before the commencement and during the execution of projects about profit performance. The SVRA model aid contractors to predict profit on completion before the commencement of projects. This will equip contractors seeking to enhance profit by helping them make informed and objective decisions towards the maximization of profit. It will provide contractors with relevant signals on the influence of any change in the significant variables used in the determination of profit because of the client (variations or payment issues), or the contractor (labor-management).(Adinyira et al., 2021)"
28.0,0.9707,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Industries are consequently adjusting to adapt to the continuous usage of data, digital_technologies, and digital_platforms, eventually re-shaping products, work environments, and the economy. This is also fostered through the entrepreneurship active in Digital Business Models. “The culture and spirit around digital innovation” are seen as fundamental to Digital Entrepreneurship. Thereby, new firms are being set up to bring Business Models relating to Digital Innovation and Digital Transformation to the market and add value. They show a high intensity towards optimization, customer interaction, and utilization of Digital Technologies."
28.0,0.9667,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","The granularity is defined as a feature that captures the divisibility of digital products. The divisibility means the components of digital products can be divided into segments and reconstructed into different styles pertain to special customer’s preferences. If the digital products have high differentiation ability, it can be shaped into more products than which one with low differentiation ability. The differentiation ability of digital products is increasing with its granularity increasing, which means the product will shape more styles in a product’s series while their granularity is high"
28.0,0.9642,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Disruptive technology (DT) can be defined as “A technology that changes the bases of competition by changing the performance metrics along which firms compete.”The concepts of DT tracing the origins of this mainstream theory to the seminal work. The concept of DT itself was introduced in the late 1990s, later modified to disruptive_innovation (DI) to more holistically include not only technological disruptions. Since then, DT seems to have been increasingly absorbed into the conceptualization of DI."
28.0,0.9613,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Implementing a new or improved business_model that establishes routines to explore and exploit internal and external knowledge sources can affect the existing stock of resources and capabilities for innovation. Building on the existing stock, the new or improved business_model can influence how it can be used and combined to generate new stock of resources, capabilities, and knowledge. To implement BMI, policymakers should therefore consider the whole innovation value chain from knowledge generation through conversion to commercialization."
28.0,0.9561,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","To reduce errors of omission, incumbents must cultivate the capacity to read weak signals about potentially disruptive_innovations and explore options before it is too late. To do so, it is critical to ‘set the stage’, by putting in place mechanisms to seek out ideas with potential future value and keep them alive for activation at an appropriate time."
28.0,0.9561,"digital, platform, ecosystem, across, innovation, profit, technology, category, economy, contractor","Disruption through complements is distinctive in that the threat arises not from outside entrants or existing rivals but rather from complementors— actors that are already contributing to value_creation and therefore have resources, capabilities, relationships, and learning opportunities that differ from those that characterize other potential threats."
29.0,0.9746,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","Managing a “portfolio of diverse value_propositions” requires the development of company capabilities that can configure internal and external resources in a way to deliver promises made to the different external stakeholders, as well as achieve the objectives of the company’s master scaling plan. New companies that wish to scale rapidly require value_proposition development capabilities that go beyond the ones required by companies that have small or moderate growth objectives. Diverse value_propositions, all having a logic to scale early and rapidly since inception, must be developed. Each value_proposition must then be aligned with the value_propositions of all other key stakeholders, as well as with the new company’s pathway to scale."
29.0,0.9724,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","The concepts of BM, BMI, and its relationship with internationalization and entry modes are investigated in this paper. Based on the literature review, a theoretical model is proposed to relate entry modes and the need of business_model innovation. The global market can be considered a volatile environment and the internationalization of a firm through the adoption of any entry mode may lead to the need to innovate or adapt its business_model (BM) to better fit specific contexts of international markets. Even though entry modes have been deeply investigated during the last decades, the relation of business_model innovation (BMI) and entry modes is a new study subject."
29.0,0.9613,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","Value propositions capture the essence of marketing strategy decisions and signal strategic priorities to the supplier organization and its customers. Against the backdrop of firms' resources and capabilities, value_propositions delineate the superior contribution to their goals that targeted customers can expect from engaging with the supplier firm. Value propositions distill fundamental resource deployment and market selection decisions that are the cornerstones of strategic marketing . "
29.0,0.9597,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","It's common for organisations to overlook the strategic use of vice presidents, as many examples show, including the ones I've tried to highlight with Boeing and IBM above. They must be delivered in a credible and vivid manner, a problem that marketing frequently takes on with zeal. But, just as important, and perhaps more so, a company's vice president must be taken seriously enough to assure that he or she is actually giving it."
29.0,0.9597,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","User-driven innovation identifies business opportunities and develops new concepts by involving different groups of customers and/or potential users. Within user driven innovation, design thinking is gaining popularity as an approach for doing business innovation. Design thinking is defined as a user-centered innovation approach based on problem solving and a process of repeated iterations between the three creative phases of inspiration, ideation and implementation."
29.0,0.958,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","New companies that wish to scale rapidly require value_proposition development capabilities that go beyond the ones required by companies that have small or moderate growth objectives. Diverse value_propositions, all having a logic to scale early and rapidly since inception, must be developed. Each value_proposition must then be aligned with the value_propositions of all other stakeholders, as well as with the new company' pathway to scale."
29.0,0.954,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","Digital technologies are forcing companies to reimagine their customer value_propositions. That’s because new social and mobile applications, analytics, the internet of things, artificial intelligence, biometrics, blockchain, cloud and edge_computing, and many other advances allow them to deliver value in ways that simply were not possible in the past."
29.0,0.9431,"value_propositions, company, innovation, entry, mode, value_proposition, capability, technology, business_model, information","Digital medical technologies also facilitate information exchange and collaboration between hospitals and laboratories, and allow healthcare professionals to access information related to a patient's Allergy, even if the patient is unconscious"
