name,content
KI0002,"To define the value created and shared in the firm’s innovation ecosystem as a process, we focus not only on the implications of value activities as a strategic resource but we rather adopt a much broader perspective of the value system. The model offers a new way of analyzing three frameworks which stimulate this broader process (value chain, OI and BM), pointing to create an efficient BPM structure across the firm’s innovation ecosystem. Managerial improvements can benefit from this wider perspective by raising quality of open integrated processes, understanding and streamlining distinctive value system operations, implementing measurements and controls by continuous improvement on the use of unique resources (subset of primary and secondary activities) "
KI0003,"Nevertheless, this new industrial paradigm is transforming the current ways of value creation, since it involves changes in the technical and production developments, which in turn has brought extensive organizational consequences and opportunities providing more cooperative environments, improved customer relationships or new product and services offers. Consequently, new and adapted business models are needed."
KI0004,"SBMI faces the challenge of exploring, brokering, and re-aligning organizational boundaries of different stakeholders. However, the processes through which businesses navigate such boundary work for SBMI remains little explored. We address this gap by providing an empirical, detailed description of the boundary work processes for SBMI as a basis for further theoretical and practical work. "
KI0005,"The need to rethink the optimal mix of product and service business has been identified, since the digital part of a hybrid solution is always a service. Besides, Business Model patterns which were reserved to digital industries until now, are becoming relevant to traditional good sales industries. Consequently, the Industry 4.0 is pushing companies to a change from product to service mindset [11, 12]. Moreover, many researchers have suggested that manufacturing firms in developed economies should expand their role in the value chain by extending their products with services so they do not have to compete solely on manufacturing cost. The result is the so-called product- service system (PSS) concept, a framework describing the integrated development, realization, and offering of specific product-service bundles as a solution for the customer. As a result, suppliers, customers, and other partners become part of a networked ecosystem around the CPS."
KI0006,"The horizontal and vertical integration of the value chain and the related interoperability expands firms’ traditional boundaries due to the organization and the stakeholders’ network. New actors arise and the role of existing ones is changing. As a consequence, new ways of creating and offering value through ecosystems that goes beyond individual value chains are raising. Accordingly, traditional manufacturing companies oriented to product sales, feel increasingly compelled to revise their existing Business Models in response to new competitive dynamics and to tap into those Industry 4.0 inspired opportunities"
KI0007,"This context opens up inroads to make manufacturing more responsive to user-driven design and to align it better with customer value creation processes and contexts. From this approach, companies need to develop new capabilities in both, learning more about their customers (using digital capabilities to obtain information about customers, promoting evidence-based decision making, developing integral customer experiences, etc.) and becoming more of an ecosystem beyond individual value chains (become great at building partnerships with new stakeholders). Thus, the Industry 4.0 provides opportunities to create new and more flexible value propositions to respond to customer demands such as the provision of individualized products and even batch-size-line production. Moreover, an enhanced customer orientation is shown by the expansion of innovative service offering."
KI0008,"This transformation represent an incremental innovation that optimizes the actual business without involving big changes. New enabling technologies such as Big Data, Cloud Computing, Collaborative Robots, Additive Manufacturing, Artificial Vision or Augmented Reality are introduced just to optimize the value creation architecture (key resources and activities) due to increasing efficiency and improving performance (reducing costs, time and failures, employee training, etc.). This could be the first step for traditional manufacturing companies to embrace the Industry 4.0 without addressing high risks. "
KI0009,"proposes a completely new Business Model based on new technologies focused on Big Data, Cloud Computing, Intelligent Sensorisation and Embedded Systems, among others, that allow to offer innovative and smart goods and services (e.g. remote installation of maintenance or activation of product upgrades). Thus, a disruptive innovation that provides the change of almost all the elements of the Business Model is needed. This kind of new Business Models might provide the opportunity to firms to diversify or expand their markets. It also could be implemented parallel to the actual Business Model. In this way, the company could experiment with the new Business Model while the old one still provides revenues."
KI0010,"More research is required to understand the process of experimentation with novel and impactful business models. First, what are the boundary conditions under which the experimentation process can produce useful outcomes in terms of high novelty and/or impact for startups or incumbent firms Second, we need to know more about the details of the process itself, such as content, sequencing, types of participants, pace, and rhythm. For instance, how should entrepreneurs or managers decide on which asumptions to test first? "
KI0011,"Sustainable business model innovation is a relatively nascent field of research. This research has reviewed the field and has synergised definitions for the key underlying concepts and identified a research gap in the implementation of the business model innovation process, in the challenges of this process, and in the tools to address these challenges. Based on the research gap we have formulated a research question and broke it down into five sub-questions. These research questions aim to generate descrip- tive knowledge about the process organisations undergo to move into new, sustainable business models, both in the start-up and corporate context. While this comprises the development of an entirely new business model from scratch in the context of start- ups, it describes the transformation from one business model to another, the acquisition and integration of new business models, or the process of business model diversification in a corporate setting"
KI0012,"This model proposes a radical innovation of the actual Business Model which follows the purpose of focusing on the core business (key or distinctive activities of the firm), sharing the uncertainty with other agents or achieving new required skills and resources from associates, due to the introduction of technologies such as Big Data, Cloud Computing, Augmented Reality or Virtual Reality. By this way, the focal firm’s value creation process is linked with the stakeholders’ processes. Moving from value chains to ecosystems and, in consequence, increasing stakeholders’ knowledge, requires a radical change in many of the Business Model elements (key activities, channels and relationships) with both customer and partnerships. As a result, new ways of capturing value should be defined too."
